uid,ctf_params.akv,ctf_params.angast_deg,ctf_params.angast_rad,ctf_params.cs,ctf_params.detector_psize,ctf_params.df1,ctf_params.df2,ctf_params.mag,ctf_params.phase_shift,ctf_params.psize,ctf_params.wgh,data_input_relpath,data_input_idx,alignments.model-best.phiC
12921,200.0,-27.621609,-0.482088021748,2.7,1.168,14047.661133,13674.753906,10000.0,0.0,1.168,0.07,20180525_sir3sir4ccdin_cistem_6xbin.mrcs,12921,1.0
12922,200.0,-27.621609,-0.482088021748,2.7,1.168,14047.661133,13674.753906,10000.0,0.0,1.168,0.07,20180525_sir3sir4ccdin_cistem_6xbin.mrcs,12922,1.0
12923,200.0,-27.621609,-0.482088021748,2.7,1.168,14047.661133,13674.753906,10000.0,0.0,1.168,0.07,20180525_sir3sir4ccdin_cistem_6xbin.mrcs,12923,1.0
12924,200.0,-27.621609,-0.482088021748,2.7,1.168,14047.661133,13674.753906,10000.0,0.0,1.168,0.07,20180525_sir3sir4ccdin_cistem_6xbin.mrcs,12924,1.0
12926,200.0,-27.621609,-0.482088021748,2.7,1.168,14047.661133,13674.753906,10000.0,0.0,1.168,0.07,20180525_sir3sir4ccdin_cistem_6xbin.mrcs,12926,1.0
12928,200.0,-27.621609,-0.482088021748,2.7,1.168,14047.661133,13674.753906,10000.0,0.0,1.168,0.07,20180525_sir3sir4ccdin_cistem_6xbin.mrcs,12928,1.0
12931,200.0,-27.621609,-0.482088021748,2.7,1.168,14047.661133,13674.753906,10000.0,0.0,1.168,0.07,20180525_sir3sir4ccdin_cistem_6xbin.mrcs,12931,1.0
12932,200.0,-27.621609,-0.482088021748,2.7,1.168,14047.661133,13674.753906,10000.0,0.0,1.168,0.07,20180525_sir3sir4ccdin_cistem_6xbin.mrcs,12932,1.0
12933,200.0,-27.621609,-0.482088021748,2.7,1.168,14047.661133,13674.753906,10000.0,0.0,1.168,0.07,20180525_sir3sir4ccdin_cistem_6xbin.mrcs,12933,1.0
12934,200.0,-27.621609,-0.482088021748,2.7,1.168,14047.661133,13674.753906,10000.0,0.0,1.168,0.07,20180525_sir3sir4ccdin_cistem_6xbin.mrcs,12934,1.0
12938,200.0,-27.621609,-0.482088021748,2.7,1.168,14047.661133,13674.753906,10000.0,0.0,1.168,0.07,20180525_sir3sir4ccdin_cistem_6xbin.mrcs,12938,1.0
12939,200.0,-27.621609,-0.482088021748,2.7,1.168,14047.661133,13674.753906,10000.0,0.0,1.168,0.07,20180525_sir3sir4ccdin_cistem_6xbin.mrcs,12939,1.0
12940,200.0,-27.621609,-0.482088021748,2.7,1.168,14047.661133,13674.753906,10000.0,0.0,1.168,0.07,20180525_sir3sir4ccdin_cistem_6xbin.mrcs,12940,1.0
12942,200.0,-27.621609,-0.482088021748,2.7,1.168,14047.661133,13674.753906,10000.0,0.0,1.168,0.07,20180525_sir3sir4ccdin_cistem_6xbin.mrcs,12942,1.0
12943,200.0,-27.621609,-0.482088021748,2.7,1.168,14047.661133,13674.753906,10000.0,0.0,1.168,0.07,20180525_sir3sir4ccdin_cistem_6xbin.mrcs,12943,1.0
12944,200.0,-27.621609,-0.482088021748,2.7,1.168,14047.661133,13674.753906,10000.0,0.0,1.168,0.07,20180525_sir3sir4ccdin_cistem_6xbin.mrcs,12944,1.0
12946,200.0,-27.621609,-0.482088021748,2.7,1.168,14047.661133,13674.753906,10000.0,0.0,1.168,0.07,20180525_sir3sir4ccdin_cistem_6xbin.mrcs,12946,1.0
12948,200.0,-27.621609,-0.482088021748,2.7,1.168,14047.661133,13674.753906,10000.0,0.0,1.168,0.07,20180525_sir3sir4ccdin_cistem_6xbin.mrcs,12948,1.0
12949,200.0,-27.621609,-0.482088021748,2.7,1.168,14047.661133,13674.753906,10000.0,0.0,1.168,0.07,20180525_sir3sir4ccdin_cistem_6xbin.mrcs,12949,1.0
12951,200.0,-27.621609,-0.482088021748,2.7,1.168,14047.661133,13674.753906,10000.0,0.0,1.168,0.07,20180525_sir3sir4ccdin_cistem_6xbin.mrcs,12951,1.0
12954,200.0,-20.573519,-0.359075645272,2.7,1.168,14058.223633,13630.918945,10000.0,0.0,1.168,0.07,20180525_sir3sir4ccdin_cistem_6xbin.mrcs,12954,1.0
12958,200.0,-20.573519,-0.359075645272,2.7,1.168,14058.223633,13630.918945,10000.0,0.0,1.168,0.07,20180525_sir3sir4ccdin_cistem_6xbin.mrcs,12958,1.0
12960,200.0,-20.573519,-0.359075645272,2.7,1.168,14058.223633,13630.918945,10000.0,0.0,1.168,0.07,20180525_sir3sir4ccdin_cistem_6xbin.mrcs,12960,1.0
12961,200.0,-20.573519,-0.359075645272,2.7,1.168,14058.223633,13630.918945,10000.0,0.0,1.168,0.07,20180525_sir3sir4ccdin_cistem_6xbin.mrcs,12961,1.0
12963,200.0,-20.573519,-0.359075645272,2.7,1.168,14058.223633,13630.918945,10000.0,0.0,1.168,0.07,20180525_sir3sir4ccdin_cistem_6xbin.mrcs,12963,1.0
12967,200.0,-20.573519,-0.359075645272,2.7,1.168,14058.223633,13630.918945,10000.0,0.0,1.168,0.07,20180525_sir3sir4ccdin_cistem_6xbin.mrcs,12967,1.0
12968,200.0,-20.573519,-0.359075645272,2.7,1.168,14058.223633,13630.918945,10000.0,0.0,1.168,0.07,20180525_sir3sir4ccdin_cistem_6xbin.mrcs,12968,1.0
12969,200.0,-20.573519,-0.359075645272,2.7,1.168,14058.223633,13630.918945,10000.0,0.0,1.168,0.07,20180525_sir3sir4ccdin_cistem_6xbin.mrcs,12969,1.0
12971,200.0,-20.573519,-0.359075645272,2.7,1.168,14058.223633,13630.918945,10000.0,0.0,1.168,0.07,20180525_sir3sir4ccdin_cistem_6xbin.mrcs,12971,1.0
12972,200.0,-20.573519,-0.359075645272,2.7,1.168,14058.223633,13630.918945,10000.0,0.0,1.168,0.07,20180525_sir3sir4ccdin_cistem_6xbin.mrcs,12972,1.0
12973,200.0,-20.573519,-0.359075645272,2.7,1.168,14058.223633,13630.918945,10000.0,0.0,1.168,0.07,20180525_sir3sir4ccdin_cistem_6xbin.mrcs,12973,1.0
12975,200.0,-20.573519,-0.359075645272,2.7,1.168,14058.223633,13630.918945,10000.0,0.0,1.168,0.07,20180525_sir3sir4ccdin_cistem_6xbin.mrcs,12975,1.0
12976,200.0,-20.573519,-0.359075645272,2.7,1.168,14058.223633,13630.918945,10000.0,0.0,1.168,0.07,20180525_sir3sir4ccdin_cistem_6xbin.mrcs,12976,1.0
12977,200.0,-20.573519,-0.359075645272,2.7,1.168,14058.223633,13630.918945,10000.0,0.0,1.168,0.07,20180525_sir3sir4ccdin_cistem_6xbin.mrcs,12977,1.0
12980,200.0,-20.573519,-0.359075645272,2.7,1.168,14058.223633,13630.918945,10000.0,0.0,1.168,0.07,20180525_sir3sir4ccdin_cistem_6xbin.mrcs,12980,1.0
12981,200.0,-20.573519,-0.359075645272,2.7,1.168,14058.223633,13630.918945,10000.0,0.0,1.168,0.07,20180525_sir3sir4ccdin_cistem_6xbin.mrcs,12981,1.0
12982,200.0,-20.573519,-0.359075645272,2.7,1.168,14058.223633,13630.918945,10000.0,0.0,1.168,0.07,20180525_sir3sir4ccdin_cistem_6xbin.mrcs,12982,1.0
12983,200.0,-20.573519,-0.359075645272,2.7,1.168,14058.223633,13630.918945,10000.0,0.0,1.168,0.07,20180525_sir3sir4ccdin_cistem_6xbin.mrcs,12983,1.0
12985,200.0,-20.573519,-0.359075645272,2.7,1.168,14058.223633,13630.918945,10000.0,0.0,1.168,0.07,20180525_sir3sir4ccdin_cistem_6xbin.mrcs,12985,1.0
12986,200.0,-20.573519,-0.359075645272,2.7,1.168,14058.223633,13630.918945,10000.0,0.0,1.168,0.07,20180525_sir3sir4ccdin_cistem_6xbin.mrcs,12986,1.0
12987,200.0,-20.573519,-0.359075645272,2.7,1.168,14058.223633,13630.918945,10000.0,0.0,1.168,0.07,20180525_sir3sir4ccdin_cistem_6xbin.mrcs,12987,1.0
12988,200.0,-20.573519,-0.359075645272,2.7,1.168,14058.223633,13630.918945,10000.0,0.0,1.168,0.07,20180525_sir3sir4ccdin_cistem_6xbin.mrcs,12988,1.0
12989,200.0,-20.573519,-0.359075645272,2.7,1.168,14058.223633,13630.918945,10000.0,0.0,1.168,0.07,20180525_sir3sir4ccdin_cistem_6xbin.mrcs,12989,1.0
12990,200.0,-20.573519,-0.359075645272,2.7,1.168,14058.223633,13630.918945,10000.0,0.0,1.168,0.07,20180525_sir3sir4ccdin_cistem_6xbin.mrcs,12990,1.0
12991,200.0,-20.573519,-0.359075645272,2.7,1.168,14058.223633,13630.918945,10000.0,0.0,1.168,0.07,20180525_sir3sir4ccdin_cistem_6xbin.mrcs,12991,1.0
12994,200.0,-20.573519,-0.359075645272,2.7,1.168,14058.223633,13630.918945,10000.0,0.0,1.168,0.07,20180525_sir3sir4ccdin_cistem_6xbin.mrcs,12994,1.0
12995,200.0,-20.573519,-0.359075645272,2.7,1.168,14058.223633,13630.918945,10000.0,0.0,1.168,0.07,20180525_sir3sir4ccdin_cistem_6xbin.mrcs,12995,1.0
12997,200.0,-20.573519,-0.359075645272,2.7,1.168,14058.223633,13630.918945,10000.0,0.0,1.168,0.07,20180525_sir3sir4ccdin_cistem_6xbin.mrcs,12997,1.0
12998,200.0,-20.573519,-0.359075645272,2.7,1.168,14058.223633,13630.918945,10000.0,0.0,1.168,0.07,20180525_sir3sir4ccdin_cistem_6xbin.mrcs,12998,1.0
12999,200.0,-20.573519,-0.359075645272,2.7,1.168,14058.223633,13630.918945,10000.0,0.0,1.168,0.07,20180525_sir3sir4ccdin_cistem_6xbin.mrcs,12999,1.0
13000,200.0,-20.573519,-0.359075645272,2.7,1.168,14058.223633,13630.918945,10000.0,0.0,1.168,0.07,20180525_sir3sir4ccdin_cistem_6xbin.mrcs,13000,1.0
13001,200.0,-20.573519,-0.359075645272,2.7,1.168,14058.223633,13630.918945,10000.0,0.0,1.168,0.07,20180525_sir3sir4ccdin_cistem_6xbin.mrcs,13001,1.0
13002,200.0,-20.573519,-0.359075645272,2.7,1.168,14058.223633,13630.918945,10000.0,0.0,1.168,0.07,20180525_sir3sir4ccdin_cistem_6xbin.mrcs,13002,1.0
13003,200.0,-20.573519,-0.359075645272,2.7,1.168,14058.223633,13630.918945,10000.0,0.0,1.168,0.07,20180525_sir3sir4ccdin_cistem_6xbin.mrcs,13003,1.0
13004,200.0,-20.573519,-0.359075645272,2.7,1.168,14058.223633,13630.918945,10000.0,0.0,1.168,0.07,20180525_sir3sir4ccdin_cistem_6xbin.mrcs,13004,1.0
13005,200.0,-20.573519,-0.359075645272,2.7,1.168,14058.223633,13630.918945,10000.0,0.0,1.168,0.07,20180525_sir3sir4ccdin_cistem_6xbin.mrcs,13005,1.0
13006,200.0,-20.573519,-0.359075645272,2.7,1.168,14058.223633,13630.918945,10000.0,0.0,1.168,0.07,20180525_sir3sir4ccdin_cistem_6xbin.mrcs,13006,1.0
13008,200.0,-20.573519,-0.359075645272,2.7,1.168,14058.223633,13630.918945,10000.0,0.0,1.168,0.07,20180525_sir3sir4ccdin_cistem_6xbin.mrcs,13008,1.0
13010,200.0,-20.573519,-0.359075645272,2.7,1.168,14058.223633,13630.918945,10000.0,0.0,1.168,0.07,20180525_sir3sir4ccdin_cistem_6xbin.mrcs,13010,1.0
13012,200.0,-20.573519,-0.359075645272,2.7,1.168,14058.223633,13630.918945,10000.0,0.0,1.168,0.07,20180525_sir3sir4ccdin_cistem_6xbin.mrcs,13012,1.0
13013,200.0,-20.573519,-0.359075645272,2.7,1.168,14058.223633,13630.918945,10000.0,0.0,1.168,0.07,20180525_sir3sir4ccdin_cistem_6xbin.mrcs,13013,1.0
13015,200.0,-20.573519,-0.359075645272,2.7,1.168,14058.223633,13630.918945,10000.0,0.0,1.168,0.07,20180525_sir3sir4ccdin_cistem_6xbin.mrcs,13015,1.0
13016,200.0,-20.573519,-0.359075645272,2.7,1.168,14058.223633,13630.918945,10000.0,0.0,1.168,0.07,20180525_sir3sir4ccdin_cistem_6xbin.mrcs,13016,1.0
13017,200.0,-20.573519,-0.359075645272,2.7,1.168,14058.223633,13630.918945,10000.0,0.0,1.168,0.07,20180525_sir3sir4ccdin_cistem_6xbin.mrcs,13017,1.0
13018,200.0,-20.573519,-0.359075645272,2.7,1.168,14058.223633,13630.918945,10000.0,0.0,1.168,0.07,20180525_sir3sir4ccdin_cistem_6xbin.mrcs,13018,1.0
13019,200.0,-20.573519,-0.359075645272,2.7,1.168,14058.223633,13630.918945,10000.0,0.0,1.168,0.07,20180525_sir3sir4ccdin_cistem_6xbin.mrcs,13019,1.0
13020,200.0,-20.573519,-0.359075645272,2.7,1.168,14058.223633,13630.918945,10000.0,0.0,1.168,0.07,20180525_sir3sir4ccdin_cistem_6xbin.mrcs,13020,1.0
13022,200.0,-20.573519,-0.359075645272,2.7,1.168,14058.223633,13630.918945,10000.0,0.0,1.168,0.07,20180525_sir3sir4ccdin_cistem_6xbin.mrcs,13022,1.0
13024,200.0,-20.573519,-0.359075645272,2.7,1.168,14058.223633,13630.918945,10000.0,0.0,1.168,0.07,20180525_sir3sir4ccdin_cistem_6xbin.mrcs,13024,1.0
13025,200.0,-20.573519,-0.359075645272,2.7,1.168,14058.223633,13630.918945,10000.0,0.0,1.168,0.07,20180525_sir3sir4ccdin_cistem_6xbin.mrcs,13025,1.0
13026,200.0,-20.573519,-0.359075645272,2.7,1.168,14058.223633,13630.918945,10000.0,0.0,1.168,0.07,20180525_sir3sir4ccdin_cistem_6xbin.mrcs,13026,1.0
13027,200.0,-20.573519,-0.359075645272,2.7,1.168,14058.223633,13630.918945,10000.0,0.0,1.168,0.07,20180525_sir3sir4ccdin_cistem_6xbin.mrcs,13027,1.0
13029,200.0,-20.573519,-0.359075645272,2.7,1.168,14058.223633,13630.918945,10000.0,0.0,1.168,0.07,20180525_sir3sir4ccdin_cistem_6xbin.mrcs,13029,1.0
13030,200.0,-20.573519,-0.359075645272,2.7,1.168,14058.223633,13630.918945,10000.0,0.0,1.168,0.07,20180525_sir3sir4ccdin_cistem_6xbin.mrcs,13030,1.0
13032,200.0,-20.573519,-0.359075645272,2.7,1.168,14058.223633,13630.918945,10000.0,0.0,1.168,0.07,20180525_sir3sir4ccdin_cistem_6xbin.mrcs,13032,1.0
13033,200.0,-20.573519,-0.359075645272,2.7,1.168,14058.223633,13630.918945,10000.0,0.0,1.168,0.07,20180525_sir3sir4ccdin_cistem_6xbin.mrcs,13033,1.0
13034,200.0,-20.573519,-0.359075645272,2.7,1.168,14058.223633,13630.918945,10000.0,0.0,1.168,0.07,20180525_sir3sir4ccdin_cistem_6xbin.mrcs,13034,1.0
13036,200.0,-20.573519,-0.359075645272,2.7,1.168,14058.223633,13630.918945,10000.0,0.0,1.168,0.07,20180525_sir3sir4ccdin_cistem_6xbin.mrcs,13036,1.0
13037,200.0,-20.573519,-0.359075645272,2.7,1.168,14058.223633,13630.918945,10000.0,0.0,1.168,0.07,20180525_sir3sir4ccdin_cistem_6xbin.mrcs,13037,1.0
13038,200.0,-20.573519,-0.359075645272,2.7,1.168,14058.223633,13630.918945,10000.0,0.0,1.168,0.07,20180525_sir3sir4ccdin_cistem_6xbin.mrcs,13038,1.0
13039,200.0,-20.573519,-0.359075645272,2.7,1.168,14058.223633,13630.918945,10000.0,0.0,1.168,0.07,20180525_sir3sir4ccdin_cistem_6xbin.mrcs,13039,1.0
13040,200.0,-20.573519,-0.359075645272,2.7,1.168,14058.223633,13630.918945,10000.0,0.0,1.168,0.07,20180525_sir3sir4ccdin_cistem_6xbin.mrcs,13040,1.0
13041,200.0,-20.573519,-0.359075645272,2.7,1.168,14058.223633,13630.918945,10000.0,0.0,1.168,0.07,20180525_sir3sir4ccdin_cistem_6xbin.mrcs,13041,1.0
13042,200.0,-20.573519,-0.359075645272,2.7,1.168,14058.223633,13630.918945,10000.0,0.0,1.168,0.07,20180525_sir3sir4ccdin_cistem_6xbin.mrcs,13042,1.0
13043,200.0,-20.573519,-0.359075645272,2.7,1.168,14058.223633,13630.918945,10000.0,0.0,1.168,0.07,20180525_sir3sir4ccdin_cistem_6xbin.mrcs,13043,1.0
13044,200.0,-20.573519,-0.359075645272,2.7,1.168,14058.223633,13630.918945,10000.0,0.0,1.168,0.07,20180525_sir3sir4ccdin_cistem_6xbin.mrcs,13044,1.0
13045,200.0,-20.573519,-0.359075645272,2.7,1.168,14058.223633,13630.918945,10000.0,0.0,1.168,0.07,20180525_sir3sir4ccdin_cistem_6xbin.mrcs,13045,1.0
13049,200.0,-20.573519,-0.359075645272,2.7,1.168,14058.223633,13630.918945,10000.0,0.0,1.168,0.07,20180525_sir3sir4ccdin_cistem_6xbin.mrcs,13049,1.0
13051,200.0,-20.573519,-0.359075645272,2.7,1.168,14058.223633,13630.918945,10000.0,0.0,1.168,0.07,20180525_sir3sir4ccdin_cistem_6xbin.mrcs,13051,1.0
13052,200.0,-20.573519,-0.359075645272,2.7,1.168,14058.223633,13630.918945,10000.0,0.0,1.168,0.07,20180525_sir3sir4ccdin_cistem_6xbin.mrcs,13052,1.0
13056,200.0,-20.573519,-0.359075645272,2.7,1.168,14058.223633,13630.918945,10000.0,0.0,1.168,0.07,20180525_sir3sir4ccdin_cistem_6xbin.mrcs,13056,1.0
13058,200.0,-20.573519,-0.359075645272,2.7,1.168,14058.223633,13630.918945,10000.0,0.0,1.168,0.07,20180525_sir3sir4ccdin_cistem_6xbin.mrcs,13058,1.0
13059,200.0,-20.573519,-0.359075645272,2.7,1.168,14058.223633,13630.918945,10000.0,0.0,1.168,0.07,20180525_sir3sir4ccdin_cistem_6xbin.mrcs,13059,1.0
13060,200.0,-20.573519,-0.359075645272,2.7,1.168,14058.223633,13630.918945,10000.0,0.0,1.168,0.07,20180525_sir3sir4ccdin_cistem_6xbin.mrcs,13060,1.0
13061,200.0,-20.573519,-0.359075645272,2.7,1.168,14058.223633,13630.918945,10000.0,0.0,1.168,0.07,20180525_sir3sir4ccdin_cistem_6xbin.mrcs,13061,1.0
13062,200.0,-20.573519,-0.359075645272,2.7,1.168,14058.223633,13630.918945,10000.0,0.0,1.168,0.07,20180525_sir3sir4ccdin_cistem_6xbin.mrcs,13062,1.0
13063,200.0,-20.573519,-0.359075645272,2.7,1.168,14058.223633,13630.918945,10000.0,0.0,1.168,0.07,20180525_sir3sir4ccdin_cistem_6xbin.mrcs,13063,1.0
13064,200.0,-20.573519,-0.359075645272,2.7,1.168,14058.223633,13630.918945,10000.0,0.0,1.168,0.07,20180525_sir3sir4ccdin_cistem_6xbin.mrcs,13064,1.0
13067,200.0,-20.573519,-0.359075645272,2.7,1.168,14058.223633,13630.918945,10000.0,0.0,1.168,0.07,20180525_sir3sir4ccdin_cistem_6xbin.mrcs,13067,1.0
13068,200.0,-20.573519,-0.359075645272,2.7,1.168,14058.223633,13630.918945,10000.0,0.0,1.168,0.07,20180525_sir3sir4ccdin_cistem_6xbin.mrcs,13068,1.0
13070,200.0,-20.573519,-0.359075645272,2.7,1.168,14058.223633,13630.918945,10000.0,0.0,1.168,0.07,20180525_sir3sir4ccdin_cistem_6xbin.mrcs,13070,1.0
13074,200.0,-20.573519,-0.359075645272,2.7,1.168,14058.223633,13630.918945,10000.0,0.0,1.168,0.07,20180525_sir3sir4ccdin_cistem_6xbin.mrcs,13074,1.0
13075,200.0,-20.573519,-0.359075645272,2.7,1.168,14058.223633,13630.918945,10000.0,0.0,1.168,0.07,20180525_sir3sir4ccdin_cistem_6xbin.mrcs,13075,1.0
13076,200.0,-20.573519,-0.359075645272,2.7,1.168,14058.223633,13630.918945,10000.0,0.0,1.168,0.07,20180525_sir3sir4ccdin_cistem_6xbin.mrcs,13076,1.0
13078,200.0,-15.310233,-0.267213975097,2.7,1.168,14712.618164,14230.634766,10000.0,0.0,1.168,0.07,20180525_sir3sir4ccdin_cistem_6xbin.mrcs,13078,1.0
13084,200.0,-15.310233,-0.267213975097,2.7,1.168,14712.618164,14230.634766,10000.0,0.0,1.168,0.07,20180525_sir3sir4ccdin_cistem_6xbin.mrcs,13084,1.0
13085,200.0,-15.310233,-0.267213975097,2.7,1.168,14712.618164,14230.634766,10000.0,0.0,1.168,0.07,20180525_sir3sir4ccdin_cistem_6xbin.mrcs,13085,1.0
13087,200.0,-15.310233,-0.267213975097,2.7,1.168,14712.618164,14230.634766,10000.0,0.0,1.168,0.07,20180525_sir3sir4ccdin_cistem_6xbin.mrcs,13087,1.0
13089,200.0,-15.310233,-0.267213975097,2.7,1.168,14712.618164,14230.634766,10000.0,0.0,1.168,0.07,20180525_sir3sir4ccdin_cistem_6xbin.mrcs,13089,1.0
13091,200.0,-15.310233,-0.267213975097,2.7,1.168,14712.618164,14230.634766,10000.0,0.0,1.168,0.07,20180525_sir3sir4ccdin_cistem_6xbin.mrcs,13091,1.0
13092,200.0,-15.310233,-0.267213975097,2.7,1.168,14712.618164,14230.634766,10000.0,0.0,1.168,0.07,20180525_sir3sir4ccdin_cistem_6xbin.mrcs,13092,1.0
13093,200.0,-15.310233,-0.267213975097,2.7,1.168,14712.618164,14230.634766,10000.0,0.0,1.168,0.07,20180525_sir3sir4ccdin_cistem_6xbin.mrcs,13093,1.0
13095,200.0,-15.310233,-0.267213975097,2.7,1.168,14712.618164,14230.634766,10000.0,0.0,1.168,0.07,20180525_sir3sir4ccdin_cistem_6xbin.mrcs,13095,1.0
13096,200.0,-15.310233,-0.267213975097,2.7,1.168,14712.618164,14230.634766,10000.0,0.0,1.168,0.07,20180525_sir3sir4ccdin_cistem_6xbin.mrcs,13096,1.0
13098,200.0,-15.310233,-0.267213975097,2.7,1.168,14712.618164,14230.634766,10000.0,0.0,1.168,0.07,20180525_sir3sir4ccdin_cistem_6xbin.mrcs,13098,1.0
13100,200.0,-15.310233,-0.267213975097,2.7,1.168,14712.618164,14230.634766,10000.0,0.0,1.168,0.07,20180525_sir3sir4ccdin_cistem_6xbin.mrcs,13100,1.0
13102,200.0,-15.310233,-0.267213975097,2.7,1.168,14712.618164,14230.634766,10000.0,0.0,1.168,0.07,20180525_sir3sir4ccdin_cistem_6xbin.mrcs,13102,1.0
13104,200.0,-15.310233,-0.267213975097,2.7,1.168,14712.618164,14230.634766,10000.0,0.0,1.168,0.07,20180525_sir3sir4ccdin_cistem_6xbin.mrcs,13104,1.0
13105,200.0,-15.310233,-0.267213975097,2.7,1.168,14712.618164,14230.634766,10000.0,0.0,1.168,0.07,20180525_sir3sir4ccdin_cistem_6xbin.mrcs,13105,1.0
13106,200.0,-15.310233,-0.267213975097,2.7,1.168,14712.618164,14230.634766,10000.0,0.0,1.168,0.07,20180525_sir3sir4ccdin_cistem_6xbin.mrcs,13106,1.0
13107,200.0,-15.310233,-0.267213975097,2.7,1.168,14712.618164,14230.634766,10000.0,0.0,1.168,0.07,20180525_sir3sir4ccdin_cistem_6xbin.mrcs,13107,1.0
13108,200.0,-15.310233,-0.267213975097,2.7,1.168,14712.618164,14230.634766,10000.0,0.0,1.168,0.07,20180525_sir3sir4ccdin_cistem_6xbin.mrcs,13108,1.0
13109,200.0,-15.310233,-0.267213975097,2.7,1.168,14712.618164,14230.634766,10000.0,0.0,1.168,0.07,20180525_sir3sir4ccdin_cistem_6xbin.mrcs,13109,1.0
13112,200.0,-15.310233,-0.267213975097,2.7,1.168,14712.618164,14230.634766,10000.0,0.0,1.168,0.07,20180525_sir3sir4ccdin_cistem_6xbin.mrcs,13112,1.0
13113,200.0,-15.310233,-0.267213975097,2.7,1.168,14712.618164,14230.634766,10000.0,0.0,1.168,0.07,20180525_sir3sir4ccdin_cistem_6xbin.mrcs,13113,1.0
13114,200.0,-15.310233,-0.267213975097,2.7,1.168,14712.618164,14230.634766,10000.0,0.0,1.168,0.07,20180525_sir3sir4ccdin_cistem_6xbin.mrcs,13114,1.0
13115,200.0,-15.310233,-0.267213975097,2.7,1.168,14712.618164,14230.634766,10000.0,0.0,1.168,0.07,20180525_sir3sir4ccdin_cistem_6xbin.mrcs,13115,1.0
13117,200.0,-15.310233,-0.267213975097,2.7,1.168,14712.618164,14230.634766,10000.0,0.0,1.168,0.07,20180525_sir3sir4ccdin_cistem_6xbin.mrcs,13117,1.0
13118,200.0,-15.310233,-0.267213975097,2.7,1.168,14712.618164,14230.634766,10000.0,0.0,1.168,0.07,20180525_sir3sir4ccdin_cistem_6xbin.mrcs,13118,1.0
13119,200.0,-15.310233,-0.267213975097,2.7,1.168,14712.618164,14230.634766,10000.0,0.0,1.168,0.07,20180525_sir3sir4ccdin_cistem_6xbin.mrcs,13119,1.0
13120,200.0,-15.310233,-0.267213975097,2.7,1.168,14712.618164,14230.634766,10000.0,0.0,1.168,0.07,20180525_sir3sir4ccdin_cistem_6xbin.mrcs,13120,1.0
13121,200.0,-15.310233,-0.267213975097,2.7,1.168,14712.618164,14230.634766,10000.0,0.0,1.168,0.07,20180525_sir3sir4ccdin_cistem_6xbin.mrcs,13121,1.0
13122,200.0,-15.310233,-0.267213975097,2.7,1.168,14712.618164,14230.634766,10000.0,0.0,1.168,0.07,20180525_sir3sir4ccdin_cistem_6xbin.mrcs,13122,1.0
13123,200.0,-15.310233,-0.267213975097,2.7,1.168,14712.618164,14230.634766,10000.0,0.0,1.168,0.07,20180525_sir3sir4ccdin_cistem_6xbin.mrcs,13123,1.0
13124,200.0,-15.310233,-0.267213975097,2.7,1.168,14712.618164,14230.634766,10000.0,0.0,1.168,0.07,20180525_sir3sir4ccdin_cistem_6xbin.mrcs,13124,1.0
13125,200.0,-15.310233,-0.267213975097,2.7,1.168,14712.618164,14230.634766,10000.0,0.0,1.168,0.07,20180525_sir3sir4ccdin_cistem_6xbin.mrcs,13125,1.0
13126,200.0,-15.310233,-0.267213975097,2.7,1.168,14712.618164,14230.634766,10000.0,0.0,1.168,0.07,20180525_sir3sir4ccdin_cistem_6xbin.mrcs,13126,1.0
13127,200.0,-15.310233,-0.267213975097,2.7,1.168,14712.618164,14230.634766,10000.0,0.0,1.168,0.07,20180525_sir3sir4ccdin_cistem_6xbin.mrcs,13127,1.0
13129,200.0,-15.310233,-0.267213975097,2.7,1.168,14712.618164,14230.634766,10000.0,0.0,1.168,0.07,20180525_sir3sir4ccdin_cistem_6xbin.mrcs,13129,1.0
13130,200.0,-15.310233,-0.267213975097,2.7,1.168,14712.618164,14230.634766,10000.0,0.0,1.168,0.07,20180525_sir3sir4ccdin_cistem_6xbin.mrcs,13130,1.0
13131,200.0,-15.310233,-0.267213975097,2.7,1.168,14712.618164,14230.634766,10000.0,0.0,1.168,0.07,20180525_sir3sir4ccdin_cistem_6xbin.mrcs,13131,1.0
13132,200.0,-15.310233,-0.267213975097,2.7,1.168,14712.618164,14230.634766,10000.0,0.0,1.168,0.07,20180525_sir3sir4ccdin_cistem_6xbin.mrcs,13132,1.0
13133,200.0,-15.310233,-0.267213975097,2.7,1.168,14712.618164,14230.634766,10000.0,0.0,1.168,0.07,20180525_sir3sir4ccdin_cistem_6xbin.mrcs,13133,1.0
13134,200.0,-15.310233,-0.267213975097,2.7,1.168,14712.618164,14230.634766,10000.0,0.0,1.168,0.07,20180525_sir3sir4ccdin_cistem_6xbin.mrcs,13134,1.0
13135,200.0,-15.310233,-0.267213975097,2.7,1.168,14712.618164,14230.634766,10000.0,0.0,1.168,0.07,20180525_sir3sir4ccdin_cistem_6xbin.mrcs,13135,1.0
13136,200.0,-15.310233,-0.267213975097,2.7,1.168,14712.618164,14230.634766,10000.0,0.0,1.168,0.07,20180525_sir3sir4ccdin_cistem_6xbin.mrcs,13136,1.0
13137,200.0,-15.310233,-0.267213975097,2.7,1.168,14712.618164,14230.634766,10000.0,0.0,1.168,0.07,20180525_sir3sir4ccdin_cistem_6xbin.mrcs,13137,1.0
